PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
uN2J3,1r2b1k1/2p1q1p1/1p2Pr1p/8/1P3pQ1/2P4P/P4PB1/3RR1K1 w - - 0 25,a2a3 f4f3 g2f3 f6g6,2020,77,91,919,advantage middlegame pin short,https://lichess.org/i8AJsUUC#Some(48),
WeQWF,r5k1/pp3p1p/2p3p1/3p2qr/3Q4/P1N1P2P/1PP2P2/R4RK1 w - - 1 17,g1h2 g5f5 h3h4 g6g5,2472,91,90,2200,advantage middlegame short,https://lichess.org/7f3F5LsQ#Some(32),Indian_Defense Indian_Defense_Other_variations
0Zryi,2k4r/2p2p2/pp1p1q2/2PPnN2/1P2Pp2/5P2/P1Q2KPr/1R2R3 w - - 1 28,c5b6 h2g2 f2g2 f6g5 g2f1 h8h1 f1f2 h1h2,2009,74,93,4833,attraction crushing middlegame sacrifice veryLong,https://lichess.org/r12DCSAf#Some(54),
c3DMe,rnbqr1k1/pp3ppp/3b1n2/3NN1B1/3p4/8/PPP1QPPP/2KR1B1R w - - 0 11,d1d4 e8e5 e2e5 d6e5 d5f6 d8f6 g5f6 e5f6,2449,81,92,2657,advantage fork middlegame veryLong,https://lichess.org/Yzdnqk3B#Some(20),French_Defense French_Defense_Knight_Variation
FjDVd,3r1k2/p4B2/bp1NRn1p/2p5/P4r2/2P4P/1P1R4/6K1 w - - 3 31,d2f2 f4f2 g1f2 d8d6 e6d6 f6e4 f2e1 e4d6,2195,79,94,8078,attraction crushing exposedKing fork master middlegame sacrifice veryLong,https://lichess.org/RAIzpzmw#Some(60),
1M9A9,rn1q2r1/1ppb1p1k/3p3p/p1bN3Q/2P1pPP1/P7/1PB4P/2KR3R b - - 0 19,d7g4 c2e4 f7f5 e4f5 g4f5 h5f5,2044,78,100,39,advantage long middlegame,https://lichess.org/YWD6y71D/black#Some(37),
McoL1,r1b4r/pp3kbp/1np1P1p1/3n4/2B5/1P3N2/PBP2PPP/R2KR3 b - - 0 14,f7f8 e6e7 d5e7 b2g7 f8g7 e1e7,2034,76,91,465,advancedPawn advantage attraction exposedKing long middlegame,https://lichess.org/lNkwHTbF/black#Some(27),Caro-Kann_Defense Caro-Kann_Defense_Main_Line
EZaGR,2kr2rq/ppp5/3n3p/3Pnp1N/P6R/1P3PP1/3QPKB1/2R5 w - - 1 31,d2a5 e5d3 e2d3 h8b2 f2g1 b2c1,2104,76,91,449,advantage clearance fork long middlegame sacrifice,https://lichess.org/Xw3aeghA#Some(60),
0KJqo,6k1/ppp2ppp/1r3q1P/3p4/5P2/P3rBQ1/1PP3P1/2KRR3 w - - 4 22,c2c3 e3c3 c1b1 c3c1 b1c1 f6b2,2293,76,93,7346,attraction discoveredAttack long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/c9mCxbYp#Some(42),
Wa5A1,r3kbnr/3b2pp/p1n2p2/1p1Bp3/4N3/4BN2/PPP1KPPP/R6R b kq - 1 13,g8e7 e4d6 e8d8 e3b6,2069,77,95,3678,mate mateIn2 middlegame short,https://lichess.org/dxNuUhVk/black#Some(25),French_Defense French_Defense_Tarrasch_Variation
IJwHZ,r5k1/2q2ppp/p3pn2/1p1r4/3N3Q/2P3P1/PP1R1PP1/3R2K1 w - - 2 21,h4f4 e6e5 f4f3 e5d4 d2d4 d5d8,2379,75,94,2714,crushing fork long middlegame,https://lichess.org/wko6y7D7#Some(40),
h6LvH,r6r/1b3k1p/pq2nbp1/1p2Q3/8/2N5/PPP3PP/3R1R1K b - - 0 21,e6c5 d1d6 b6d6 e5d6,2331,74,92,923,crushing middlegame pin short,https://lichess.org/PU6ouuOf/black#Some(41),
TtFcw,4r1k1/1b5p/4pppQ/rp6/3P3N/2q3P1/P4P1P/R4RK1 b - - 1 27,b7e4 a1c1 e4c2 c1c2 c3c2 f1c1,2076,75,91,1607,advantage clearance long middlegame sacrifice,https://lichess.org/jVShOxNX/black#Some(53),
zAPYf,2rr4/1p1q2pk/p2p1b1p/3Ppb2/P2P1p2/BP1B4/5PPP/R2QR1K1 w - - 3 23,a3d6 e5e4 d3e4 f5e4 e1e4 d7d6,2109,73,92,8155,advantage long middlegame,https://lichess.org/qYnLw0cu#Some(44),
Jyvb7,r1bq1rk1/ppb2pp1/2p1pn1B/2P5/4N3/P2B2P1/1P3P1P/R2QR1K1 w - - 1 17,h6g7 g8g7 e4f6 g7f6,2250,79,91,2793,advantage hangingPiece middlegame short,https://lichess.org/CTBmt6gc#Some(32),Semi-Slav_Defense Semi-Slav_Defense_Accelerated_Move_Order
A7JnY,2qk2r1/R2nb2Q/1p2p2p/1P1pB1p1/2rP4/2P1PP1P/2RK4/8 b - - 3 32,g8f8 c2a2 c4c3 a7a8,2023,75,90,2492,crushing middlegame pin quietMove short,https://lichess.org/drEl3Dg5/black#Some(63),
hDLnk,1k6/bp6/p1p4p/P2bN1p1/3PQnP1/2P4P/qB4B1/2K5 w - - 10 40,e5c6 d5c6 e4e5 b8a8 e5h8 a7b8,2083,76,91,1557,crushing defensiveMove long master middlegame,https://lichess.org/LWUwDlJs#Some(78),
GwsqU,r4rk1/1bp1ppbp/p5p1/1p6/6q1/P1NRBP2/1PPQ2PP/3R2K1 b - - 0 18,b7f3 h2h3 g4g2 d2g2 f3g2 g1g2,2027,74,92,2722,advantage long middlegame,https://lichess.org/59ldTgO6/black#Some(35),Pirc_Defense Pirc_Defense_Classical_Variation
W9xWq,1r2r1k1/1p3p1p/p2bq1p1/2B2b2/P1R5/7P/1P1RQPP1/7K w - - 0 31,e2e6 f5e6 c5d6 e6c4 d6b8 e8b8,2002,75,92,2809,crushing long middlegame,https://lichess.org/UxSk4Av1#Some(60),
WOm6m,r2q3k/3b2pp/8/p1pNp3/1pBn4/6Q1/PP3rPP/R4RK1 b - - 1 24,d4e2 c4e2 f2e2 f1f7 d8g8 f7d7,2024,77,91,1900,advantage long middlegame,https://lichess.org/5zHpr1a6/black#Some(47),
KAmdy,4r1k1/pp3ppp/3B1q2/2Q5/2Pn4/1P6/P3rPPP/R4RK1 w - - 5 28,d6g3 d4b3 a2b3 f6a1,2247,77,94,331,advantage discoveredAttack middlegame short,https://lichess.org/Acqbc6Ov#Some(54),
DtZD0,5r2/2p3pk/p1Pp2qp/3Qpr2/1P3P2/P2N3P/3n2P1/4RRK1 w - - 4 29,f1f2 e5e4 d5a2 d2f3 f2f3 e4f3,2051,74,95,8543,advantage kingsideAttack long middlegame pin,https://lichess.org/EhBUsFOF#Some(56),
eHcT6,r3k2N/ppp3pp/2np1q2/2b1p3/2B1Pn2/3P3b/PPP2PP1/RNBQ1RK1 w q - 0 10,g2h3 f6g5 d1g4 f4h3 g1h2 g5g4,2097,78,90,1738,crushing intermezzo kingsideAttack long middlegame pin,https://lichess.org/NKDszz3n#Some(18),Italian_Game Italian_Game_Giuoco_Pianissimo
4rqtz,N4k1r/1p2qppp/1B2b3/1B1Q4/4P1n1/8/P4PPb/2R4K b - - 0 22,h2f4 c1c8 e6c8 b6c5 f8g8 c5e7,2106,75,95,8045,crushing long middlegame pin sacrifice,https://lichess.org/FFmsgT22/black#Some(43),
3rL1G,r2q2k1/5rp1/2R1p1QB/p3P3/3p4/Pb6/5PPP/4R1K1 w - - 0 26,c6d6 d8h4 g6g3 h4g3,2326,75,92,4736,advantage middlegame short,https://lichess.org/GM2HP4Ar#Some(50),
EOoA0,2k5/1p3pp1/1q2p1r1/3pQ1B1/5P1p/2P1n2P/PP1N4/R5K1 w - - 0 32,g1h2 f7f6 e5d4 b6d4 c3d4 f6g5,2283,77,90,647,advantage fork long middlegame,https://lichess.org/y8VtBVx7#Some(62),
rIl8Q,1k1r3r/2pp1ppp/Bn6/4P3/2RP4/4NP2/P2b1P1P/1R4K1 w - - 5 27,b1b2 d2e3 f2e3 b8a7 c4c7 a7a6,2262,105,100,45,equality long middlegame,https://lichess.org/HrTy3v7N#Some(52),
oQp6B,1k2r2r/p3pR1p/3pqNpQ/1pp5/3nP3/3P2nP/PPP2RB1/6K1 w - - 12 24,f6e8 d4e2 g1h2 e6e5,2363,80,90,282,crushing middlegame short,https://lichess.org/sPPA6CWH#Some(46),
MWv9U,r1b2rk1/4bpp1/1q1p3P/6p1/2B1P3/pP3PN1/P2Q4/2KR3R b - - 0 26,g7g6 d2c3 b6e3 c3e3,2193,76,96,1410,crushing middlegame quietMove short,https://lichess.org/1226qVyi/black#Some(51),
jjcFA,r6r/p3kppp/8/8/5B2/8/Pq2bPPP/1R2Q1K1 b - - 1 22,b2a2 e1b4 e7e8 b4e4 a2e6 e4a8,2190,76,93,559,crushing fork long middlegame,https://lichess.org/ctoczilo/black#Some(43),
RUA8X,2r2rk1/ppq2pp1/2n4p/3B4/8/5Q2/PP3PPP/2RR2K1 w - - 1 19,a2a3 c6d4 c1c7 d4f3 d5f3 c8c7,2251,75,94,351,advantage long middlegame,https://lichess.org/wNx52xKA#Some(36),Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Deferred
EruyL,r2k1b1r/1b1ppB1p/2n3p1/qNp1N3/Pn6/4P3/1P1B1P1P/R2QK1R1 w Q - 5 16,d2c3 c6e5 c3e5 b4d3 e1e2 d3e5,2045,76,92,987,crushing doubleCheck long middlegame,https://lichess.org/zJH3yCrL#Some(30),Benko_Gambit_Accepted Benko_Gambit_Accepted_Modern_Variation
MJIXx,2kr1b1Q/ppp1q3/2n3p1/3p4/3P1p2/6P1/PPP2P1P/R1BK3R w - - 3 15,h1e1 e7e1 d1e1 f8b4 c2c3 d8h8,2060,76,92,791,attraction crushing discoveredAttack long middlegame sacrifice,https://lichess.org/AOSytIYq#Some(28),Pirc_Defense Pirc_Defense_Other_variations
6V7oC,r4r2/1pkb3p/p2P3Q/5p2/5P2/2q1p1RP/P1P4B/2KR4 b - - 0 26,c7b8 h6f8 b8a7 f8g7 c3g7 g3g7,2070,77,92,532,crushing hangingPiece long middlegame,https://lichess.org/dD5z7Wa5/black#Some(51),
PweFb,r2qr1k1/pp3ppp/2n3b1/3B4/2P3P1/2bPB2P/P2NQP2/1R2K2R w K - 1 17,b1b7 c6d4 e2d1 g6d3,2425,97,90,295,crushing middlegame short,https://lichess.org/VYxx9qIP#Some(32),Elephant_Gambit Elephant_Gambit_Paulsen_Countergambit
rs7FF,r3r1k1/pp1q1pp1/2n5/3p4/3P3R/2P1PQ2/PP3P2/R3K3 b Q - 0 22,e8e6 f3h3 e6e3 f2e3 d7h3 h4h3,2005,76,91,1244,advantage long middlegame,https://lichess.org/PWPZJnhJ/black#Some(43),
V08A3,2rr2k1/pp3pbp/4p1p1/2n5/2P2P2/1PN1P1PP/PBn3B1/R2R2K1 w - - 1 22,a1c1 c2e3 d1d8 c8d8,2150,77,90,917,advantage middlegame short,https://lichess.org/9lX8OKU3#Some(42),
rnZq0,1k5r/1pq4p/5b2/RQP3r1/3Pp3/1P4P1/5P1P/5RK1 b - - 0 31,f6d4 b5a4 g5g3 g1h1 c7a5 a4a5,2233,76,98,502,advantage long middlegame,https://lichess.org/RBK1J9Tx/black#Some(61),
9hNeN,8/p3kpp1/4b3/2Qp2b1/8/8/qrB3PP/2R4K b - - 7 33,e7f6 c1f1 g5f4 f1f4 f6g5 c5e3 a2a1 f4f1,2356,78,92,3104,crushing discoveredAttack exposedKing middlegame veryLong,https://lichess.org/4APPUxBl/black#Some(65),
mgjSt,2kr4/pp1nbpp1/2p1pNp1/6B1/2BP2P1/5Q2/PPP2P1q/2KR4 b - - 0 16,g7f6 g5f4 d7e5 d4e5 d8d1 c1d1,2048,77,91,251,crushing long middlegame,https://lichess.org/qGZMuLFT/black#Some(31),Scandinavian_Defense Scandinavian_Defense_Main_Line
eFivn,r3brk1/2p3pp/p2q4/1pnPpP2/6P1/1Q1BBP1P/PP6/2KR3R w - - 3 20,b3a3 b5b4 a3b3 c5b3,2004,74,92,624,crushing middlegame queensideAttack short,https://lichess.org/W8ZUEPyO#Some(38),
m79LT,1r4k1/5ppp/5q2/p1p5/2B3P1/3QrP2/1bP2K1P/3R3R w - - 0 25,f2e3 b2d4 e3e2 b8e8 e2f1 e8e3 d3e3 d4e3,2035,92,100,34,advantage middlegame veryLong,https://lichess.org/5kRAJ2RG#Some(48),
gICxr,r4k1r/5ppp/1qp1p3/1p1p4/3Pn3/P3P3/3NKPPP/1N1Q1B1R b - - 1 20,a8a3 d2e4 a3a2 e4d2,2027,74,90,1121,advantage defensiveMove middlegame short,https://lichess.org/WUnjDgF8/black#Some(39),
qgWO6,1k1r3r/ppp1qppp/8/2bn4/2BnP3/4QP1P/PPPB1P2/2KR3R w - - 0 18,c4d5 d8d5 e4d5 d4e2 c1b1 c5e3,2123,74,95,5665,advantage discoveredAttack long middlegame sacrifice,https://lichess.org/3LeUZiIt#Some(34),Englund_Gambit_Complex Englund_Gambit_Complex_Hartlaub-Charlick_Gambit
axxjl,rn4k1/1p3pbp/3p2p1/p1pP1n2/P1P1r2q/1P1Q2P1/5K1P/1RB2BNR b - - 1 16,g7d4 d3d4 f5g3 h2g3,2083,75,91,1661,advantage middlegame short,https://lichess.org/kpBESij4/black#Some(31),Benoni_Defense Benoni_Defense_Old_Benoni
x6oTo,4q2k/pbp3bp/2p1p1p1/2PrNr2/4QB2/4P3/PP3PPP/3R1RK1 w - - 3 19,d1d5 e6d5 e4b4 b7a6,2153,76,91,1121,advantage middlegame short,https://lichess.org/0C4OW5DX#Some(36),Dutch_Defense Dutch_Defense_Queens_Knight_Variation
rJl2W,6k1/p5pp/2p2r2/2P3r1/4pqB1/1P5P/1PP2P2/R3QR1K w - - 2 24,a1a4 f4g4 h3g4 f6h6 h1g1 g5g4,2366,92,90,1103,exposedKing intermezzo kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/zgSzzzty#Some(46),
IypJs,2k1r3/4q1bp/pBp3p1/1p1p4/4rP1n/2P4P/PPN2QP1/R4RK1 w - - 7 26,c2b4 e4e2 b4c6 e7e4,2429,76,92,2072,clearance crushing middlegame short,https://lichess.org/4lKNoqHM#Some(50),
yHcKP,2kr4/Qbp2p2/Bp3qp1/8/3Pn3/5N2/P4PP1/R3K3 b Q - 1 20,f6c6 a7a8 c8d7 f3e5,2148,77,91,761,advantage middlegame pin queensideAttack short,https://lichess.org/D2W1Jz8G/black#Some(39),
sNvvc,r7/1p5p/pn1pQ2k/2pPpp2/2P1P1n1/1P5q/P4P1P/R4RK1 b - - 1 24,h6g5 f2f4 e5f4 e6f5 g5h6 f5f4,2363,91,90,834,advantage deflection long middlegame,https://lichess.org/DuQibTTP/black#Some(47),
2OVlC,q2r1bk1/p1p2pp1/1p2b2p/4n3/1P6/2P3P1/P1Q1PP1P/RNB2RK1 w - - 0 24,f1d1 e6h3 f2f3 e5f3 e2f3 a8f3 d1e1 d8e8 c1e3 e8e3,2278,80,91,737,crushing kingsideAttack middlegame quietMove veryLong,https://lichess.org/kUrhVzFX#Some(46),
p11Q1,5rk1/Q4ppp/2N1pq2/p7/R1PP4/2n5/1r3PPP/5RK1 w - - 1 24,a4a5 c3e2 g1h1 f6f2 a7f7 f2f7,2422,77,92,4909,crushing deflection long middlegame,https://lichess.org/6rnxKLmS#Some(46),
V6QFX,rn3rk1/pp4pp/4b3/3pP1B1/4p3/6N1/P4qPP/R2Q1R1K b - - 1 19,f2b6 f1f8 g8f8 d1h5,2266,80,90,179,crushing kingsideAttack master middlegame short,https://lichess.org/9hpQBGmR/black#Some(37),French_Defense French_Defense_Queens_Knight
zxFOX,3r3k/6p1/n1Q1Np1p/8/4P3/6P1/q4b1P/B4RK1 w - - 0 28,g1h1 a2e2 f1f2 e2f2,2228,76,92,3425,crushing master middlegame short,https://lichess.org/tvhP5GIQ#Some(54),
s0gSb,r1bk1r2/1p1n4/p3Q3/3pP3/1P1q4/P2B3p/4R1PK/4N3 b - - 2 25,d8c7 e6d6 c7d8 e5e6 d4f4 d6f4 f8f4 e6e7,2224,75,95,2885,advancedPawn crushing middlegame veryLong,https://lichess.org/rikOBJ8d/black#Some(49),
ULoVI,r7/ppp1nBk1/2bpp3/7Q/7P/4qP2/PPP5/R4RK1 w - - 1 22,g1g2 a8h8 h5g5 e3g5 h4g5 g7f7,2241,75,95,943,crushing long middlegame,https://lichess.org/agonEW05#Some(42),
hLjPI,2rq1r1k/4b1p1/p2p3p/2B5/1P2Rp2/PQ6/5PPP/3R2K1 w - - 1 27,e4e7 d8e7 c5d6 e7f7 b3f7 f8f7,2105,274,100,3,equality long middlegame,https://lichess.org/Up6FRiRR#Some(52),
kzIst,3r2k1/ppq2pp1/4b2p/2n5/2P2R2/1P3QP1/PBBr1R1P/6K1 w - - 9 22,b2c3 d2d3 c2d3 d8d3 f3e2 d3c3,2399,76,94,1949,advantage long middlegame sacrifice,https://lichess.org/FhHo6Y5P#Some(42),
12uju,rn1k3r/pp1bn1pp/3Q1p2/8/3N4/8/q1P1PPPP/3RKB1R b K - 1 15,b8a6 d4c6 e7c6 d6d7,2062,80,90,3770,mate mateIn2 middlegame short,https://lichess.org/r0FNZB0y/black#Some(29),Englund_Gambit Englund_Gambit_Other_variations
qrLZA,1nbq1r2/4ppkp/3p2p1/2pP4/r2P3P/4QP2/1PP3P1/2KR1BNR w - - 0 16,h4h5 d8a5 e3c3 a4a1 c1d2 a1d1 d2d1 a5a1 d1e2 c8a6 e2f2 a1f1,2321,77,91,3523,advantage attraction middlegame queensideAttack quietMove veryLong,https://lichess.org/CtUre2Q1#Some(30),Modern_Defense Modern_Defense_Standard_Defense
baKr4,r3k2r/p4pp1/1qpbp1p1/3p2P1/3P1Bn1/2N4P/PPPQ1P2/R3K2R b KQkq - 2 15,d6f4 d2f4 b6b2 e1d2 g4f2 f4f2,2090,76,91,884,advantage long middlegame trappedPiece,https://lichess.org/SlHH7bbS/black#Some(29),Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
h8sr3,2r2r2/1b3p1k/p2p1qp1/1p3NRp/8/2P5/PP2Q3/1K4R1 b - - 6 29,f8h8 e2h5 h7g8 g5g6 f7g6 g1g6,2447,96,90,1050,crushing deflection long middlegame sacrifice,https://lichess.org/93dVbjtV/black#Some(57),
uJTXD,3r1rk1/5p2/2q3p1/p2RP1Pp/1pn4P/1N3Q2/PPP2P2/1K5R w - - 1 27,h1d1 c4b6 b3a5 c6a8 d5d8 a8f3,2454,82,92,500,crushing long middlegame,https://lichess.org/S4qcgolH#Some(52),
ega5s,r3kb1r/pp3ppp/1np1p3/4Pb2/3q1B2/1Q4P1/PP2PPBP/RN3RK1 b kq - 4 12,f5e4 f1d1 d4a4 b3a4 b6a4 g2e4,2061,78,92,686,capturingDefender crushing long middlegame,https://lichess.org/6oTkSnka/black#Some(23),Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
BIy3C,2bkr3/2q4p/3p2r1/3P1pB1/1p6/pP3PP1/P1PQR2P/7K b - - 2 33,d8d7 d2b4 c7c5 b4a4,2491,79,90,375,crushing middlegame short,https://lichess.org/jfgG8RlR/black#Some(65),
taQbY,1rb2rk1/4b1p1/1q1ppp1P/1Bp5/p3P3/P1N2N2/1PKB1PP1/3R3R b - - 0 24,g7g6 h6h7 g8h8 f3h4 c8a6 h4g6,2175,78,90,1313,advancedPawn advantage kingsideAttack long middlegame,https://lichess.org/Gjs4ymOK/black#Some(47),
FLH9F,4rrk1/pp4pp/3p4/2pP1P1q/N4P2/3BBR2/PP1QK1n1/5R2 w - - 1 32,e2f2 h5h2 f1h1 h2h1,2212,77,91,4474,advantage middlegame short,https://lichess.org/cOKLemOo#Some(62),
5nTQx,r3k2r/ppp1bppp/2npb3/1B1nP3/1q1P4/2N2N2/PP1Q1PPP/R1B2RK1 b kq - 5 11,e8g8 b5c6 d5c3 b2c3,2043,75,93,2797,crushing middlegame short,https://lichess.org/lQ6j72pX/black#Some(21),Ponziani_Opening Ponziani_Opening_Jaenisch_Counterattack
mtvJm,1r3rk1/2p4p/6p1/3Rn1q1/4Q3/PP3p1P/2B2PPK/2R5 w - - 0 28,g2g3 g5c1 d5e5 c1f1 e4c4 f1c4,2184,77,90,2674,crushing long middlegame,https://lichess.org/zQqNFt9b#Some(54),
FEIVu,5rk1/pb1r2pp/1pnpq3/2p2pB1/2P1P3/2PB4/P1Q2PPP/3R1RK1 b - - 0 18,f5e4 d3e4 c6b4 e4h7,2126,75,90,902,advantage kingsideAttack middlegame short,https://lichess.org/PU0Y4qPi/black#Some(35),Dutch_Defense Dutch_Defense_Queens_Knight_Variation
YAxFV,rn2k2r/1pq2p1p/p6Q/3Pb3/8/3RBP2/PPP3PP/2K4R b kq - 0 16,c7d6 h1e1 d6h6 e3h6,2145,77,90,1073,crushing master middlegame pin quietMove short,https://lichess.org/7Kpo0Bz6/black#Some(31),Sicilian_Defense Sicilian_Defense_Kan_Variation
bq7IV,r4rk1/3b2b1/p2p1q2/B1pP4/N1P1Pp1p/PR6/2Q2P1P/1R4K1 w - - 0 27,a4b6 f4f3 g1h1 d7h3,2465,87,90,1584,crushing defensiveMove middlegame short,https://lichess.org/V9jdByat#Some(52),
U40H8,r1b2rk1/2q2ppp/p1p1p3/2b3N1/7R/8/PPP2PPP/R1BQ2K1 b - - 3 15,c5e7 h4h7 e7g5 d1h5,2020,74,93,2205,crushing middlegame sacrifice short,https://lichess.org/9P8fFNHY/black#Some(29),Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
RQwUs,r3q3/ppp3kp/5npN/2p5/2b2Q2/8/PPP1KPPP/3RR3 w - - 4 24,e2f3 e8c6 f3e3 f6d5 d1d5 c6d5,2245,77,90,976,crushing exposedKing fork long middlegame,https://lichess.org/jChzGPKn#Some(46),
2vvSt,r3r1k1/p1p2ppp/2p2n2/3p4/3Bb1PP/2P5/P2KBP1R/R7 b - - 2 17,f6d7 f2f3 c6c5 d4g1 e4g6 h4h5,2243,75,91,858,advantage clearance long middlegame,https://lichess.org/xOkX5n4z/black#Some(33),Scotch_Game Scotch_Game_Mieses_Variation
qTZ3Z,3r2k1/3r1ppp/pq4n1/1pN5/1P6/P2P2Q1/6PP/4RRK1 b - - 0 25,d7d3 g3f2 b6c7 c5d3,2286,78,90,188,crushing middlegame short,https://lichess.org/s6WTHoCf/black#Some(49),
XRWjs,r5k1/1b1p3p/2p1prp1/p1q5/4NP2/3B3Q/P1P3PP/R6K b - - 1 20,c5d4 c2c3 d4e4 d3e4,2236,73,92,5622,advantage middlegame short,https://lichess.org/gfkvlg71/black#Some(39),
5lVhQ,2b1r1k1/2p2ppp/1pn5/2bqp3/1P6/3P1N2/2PBBPPP/Q3R1K1 b - - 0 14,c6b4 d2b4 c5b4 a1a4 c8d7 a4b4,2205,75,94,6926,advantage fork long middlegame,https://lichess.org/GKdX58dl/black#Some(27),Four_Knights_Game Four_Knights_Game_Other_variations
jyOPP,1q1r3k/1p5p/p4Nn1/6p1/P1P5/1P4pP/4R1K1/1Q3R2 w - - 1 36,e2e7 d8d2 f1f2 d2f2 g2g1 f2f6,2386,78,93,166,crushing fork long middlegame,https://lichess.org/TXEY6fCw#Some(70),
z8VWS,r1b1k2r/pp3p2/2p1pR2/8/2N1K1P1/2N5/PPP3q1/R2Q4 w kq - 1 24,e4d3 h8h3 c4e3 b7b6,2494,78,92,724,advantage defensiveMove middlegame pin short,https://lichess.org/yHnpNK01#Some(46),
RNsA3,r1r3k1/P2n1ppb/R1p4p/2bpp3/6PP/2N1P1B1/5PB1/R5K1 b - - 0 27,f7f6 a6c6 c8c6 g2d5 g8f8 d5c6 a8a7 a1a7,2329,77,91,2302,attraction capturingDefender crushing fork middlegame sacrifice veryLong,https://lichess.org/LnGElQn0/black#Some(53),
WRN7y,7k/pp1b3p/4p3/4q3/3pB3/P6R/1PQNnrPP/7K b - - 1 29,e5f4 h3h7 h8g8 e4f3,2318,79,90,461,advantage fork middlegame short,https://lichess.org/W6v4cq0X/black#Some(57),
GYdC3,rn1k1r2/pbq1b1Q1/2ppp2p/1p3pp1/2NP1n2/P1NB3P/1PPB1PP1/R4RK1 w - - 0 20,d2f4 b5c4 d3c4 g5f4,2368,151,100,29,equality intermezzo middlegame short,https://lichess.org/MP8gInZb#Some(38),
DVYUI,2r1r1k1/p1q2pp1/5b1p/1p1B3b/2p5/2P2N2/PPQ2PPP/3RR1K1 b - - 3 23,c7c5 e1e8 c8e8 c2f5 h5f3 d5f7 g8f7 f5c5 f3d1 c5d5,2206,75,93,3841,advantage discoveredAttack kingsideAttack middlegame sacrifice veryLong,https://lichess.org/B5aXCWzK/black#Some(45),
AirJx,r1k2b1r/1p2p1p1/4p2p/pP1p3P/2P1nB2/N2Q4/P3NqP1/R3R1K1 w - - 0 23,g1h1 f2e1 a1e1 e4f2 h1g1 f2d3,2056,74,93,4440,advantage fork long middlegame sacrifice,https://lichess.org/83lmLbql#Some(44),
SmbMI,1n3r1k/1pq1bppB/4p2p/pP1pP1N1/b2P3P/P3P3/3NQ1P1/5RK1 w - - 2 21,g5f7 h8h7 e2d3 g7g6,2276,83,91,850,advantage hangingPiece master middlegame short,https://lichess.org/ofa5Ml1b#Some(40),
2iuwq,6k1/1p2q1pp/3pbp2/QB6/P5n1/4P1B1/1rr2PPP/R2R2K1 w - - 5 23,g3d6 c2f2 g1h1 f2g2 b5f1 g4f2 h1g2 f2d1 g2g1 e7d6,2402,92,90,793,advantage discoveredAttack fork middlegame veryLong,https://lichess.org/gPXwU6Hd#Some(44),
DskDf,4r1k1/5pp1/R4n1p/p3n3/4P1q1/6P1/P2Q2BP/3R3K w - - 2 37,a6a5 e5c4 h2h3 g4g3 d2e1 g3e1 d1e1 c4a5,2238,76,92,3401,crushing fork middlegame veryLong,https://lichess.org/tMRLKmSP#Some(72),
8Kkxc,r3k2r/pbp1qp1p/1pn1pb1B/7p/Q2PN3/2PB1N2/PP3PP1/R3K3 b Qkq - 2 14,h8g8 d3b5 e8c8 b5c6,2035,75,92,1093,advantage middlegame short,https://lichess.org/qb79jXYN/black#Some(27),Van_Geet_Opening Van_Geet_Opening_Other_variations
bBWGf,1r4k1/3q3p/3Pr1p1/3Q4/2p1p3/2B4P/1p1R3K/4R3 w - - 0 41,e1e4 d7d6 d5d6 e6d6,2358,239,100,12,equality middlegame short,https://lichess.org/ZyHKinzc#Some(80),
tc5uE,r1bq1rk1/1p3ppp/p2pnn2/3NQ1B1/4P3/3B4/PPP2PPP/R4RK1 w - - 0 14,d5f6 g7f6 e5f6 e6g5,2132,75,93,1605,advantage fork middlegame short,https://lichess.org/HexMiTyf#Some(26),Sicilian_Defense Sicilian_Defense_Lowenthal_Variation
BueVH,rn1q2k1/pp2p1bp/2p1brp1/3n4/2BPQ2P/2N5/PPP1N1P1/R1B1K2R b KQ - 1 12,e6f5 c3d5 f5e4 d5f6 g8h8 f6e4,2432,75,93,998,crushing doubleCheck kingsideAttack long middlegame,https://lichess.org/7oGr7Wzv/black#Some(23),Pirc_Defense Pirc_Defense_Austrian_Attack
AyHjw,r4rk1/1p1qppbp/p2p2p1/2pP4/2P1P3/1PN2bKP/P1B1NP1n/1RBQ1R2 w - - 4 16,d1d3 h2f1 g3f3 d7h3,2232,84,90,3888,crushing middlegame short,https://lichess.org/uDhb9NL1#Some(30),Benoni_Defense Benoni_Defense_Hromadka_System
fhNum,r3r1k1/2p2ppp/p1b1pb2/1p1qN3/3P4/2P3N1/PPQ2RPP/3R2K1 b - - 1 18,c6b7 f2f6 g7f6 g3h5 f6e5 h5f6 g8g7 f6d5,2387,81,93,3783,advantage fork middlegame sacrifice veryLong,https://lichess.org/U2iTsbOc/black#Some(35),Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Euwe_Defense
